"id","code","name"
gtin_10202127,"10202127","Rosal vivo euforia"
gtin_10202128,"10202128","Rosal vivo exótica"
gtin_10202129,"10202129","Rosal vivo fancy amazon"
gtin_10202130,"10202130","Rosal vivo fiction"
gtin_10202131,"10202131","Rosal vivo finess"
gtin_10202132,"10202132","Rosal vivo flameco"
gtin_10202133,"10202133","Rosal vivo free spirit"
gtin_10202134,"10202134","Rosal vivo gelato"
gtin_10202135,"10202135","Rosal vivo gypsy curiosa"
gtin_10202136,"10202136","Rosal vivo high and magic"
gtin_10202137,"10202137","Rosal vivo high and orange magic"
gtin_10202138,"10202138","Rosal vivo iguana o alegra"
gtin_10202139,"10202139","Rosal vivo impulse"
gtin_10202140,"10202140","Rosal vivo indian femma"
gtin_10202141,"10202141","Rosal vivo indian sunset"
gtin_10202142,"10202142","Rosal vivo karusso"
gtin_10202143,"10202143","Rosal vivo kerio"
gtin_10202144,"10202144","Rosal vivo kiki"
gtin_10202145,"10202145","Rosal vivo latin circus"
gtin_10202146,"10202146","Rosal vivo leonisa"
gtin_10202147,"10202147","Rosal vivo lipstick"
gtin_10202148,"10202148","Rosal vivo lobita"
gtin_10202149,"10202149","Rosal vivo luca"
gtin_10202150,"10202150","Rosal vivo manitou"
gtin_10202151,"10202151","Rosal vivo mariana"
gtin_10202152,"10202152","Rosal vivo marjan o pk sensation"
gtin_10202153,"10202153","Rosal vivo milonga"
gtin_10202154,"10202154","Rosal vivo milva"
gtin_10202155,"10202155","Rosal vivo miracle"
gtin_10202156,"10202156","Rosal vivo mirage"
gtin_10202157,"10202157","Rosal vivo monte carlo"
gtin_10202158,"10202158","Rosal vivo movie star"
gtin_10202159,"10202159","Rosal vivo nikita"
gtin_10202160,"10202160","Rosal vivo orange flame"
gtin_10202161,"10202161","Rosal vivo orange france"
gtin_10202162,"10202162","Rosal vivo orange intuition"
gtin_10202163,"10202163","Rosal vivo orange unique"
gtin_10202164,"10202164","Rosal vivo orangine u orangina"
gtin_10202165,"10202165","Rosal vivo papaya"
gtin_10202166,"10202166","Rosal vivo pareo"
gtin_10202167,"10202167","Rosal vivo peach sherbet"
gtin_10202168,"10202168","Rosal vivo queensday"
gtin_10202169,"10202169","Rosal vivo rosselle"
gtin_10202170,"10202170","Rosal vivo royal circus"
gtin_10202171,"10202171","Rosal vivo sari"
gtin_10202172,"10202172","Rosal vivo sensual"
gtin_10202173,"10202173","Rosal vivo soap"
gtin_10202174,"10202174","Rosal vivo sombrero"
gtin_10202175,"10202175","Rosal vivo spicy"
gtin_10202176,"10202176","Rosal vivo star 2000"
gtin_10202177,"10202177","Rosal vivo summer versilia "
gtin_10202178,"10202178","Rosal vivo trixx"
gtin_10202179,"10202179","Rosal vivo tropical amazon"
gtin_10202180,"10202180","Rosal vivo utopia"
gtin_10202181,"10202181","Rosal vivo valentine"
gtin_10202182,"10202182","Rosal vivo verano"
gtin_10202183,"10202183","Rosal vivo versilia"
gtin_10202184,"10202184","Rosal vivo voodoo"
gtin_10202185,"10202185","Rosal vivo wow"
gtin_10202186,"10202186","Rosal vivo yabadabadoo"
gtin_10202200,"10202200","Rosales vivos durazno"
gtin_10202201,"10202201","Rosal vivo alejandra"
gtin_10202202,"10202202","Rosal vivo azafran"
gtin_10202203,"10202203","Rosal vivo big fun"
gtin_10202204,"10202204","Rosal vivo cabaret"
gtin_10202205,"10202205","Rosal vivo capuccino"
gtin_10202206,"10202206","Rosal vivo carpe diem"
gtin_10202207,"10202207","Rosal vivo cosima"
gtin_10202208,"10202208","Rosal vivo cumbia"
gtin_10202209,"10202209","Rosal vivo dream"
gtin_10202210,"10202210","Rosal vivo epoca"
gtin_10202211,"10202211","Rosal vivo fado"
gtin_10202212,"10202212","Rosal vivo femma"
gtin_10202213,"10202213","Rosal vivo guajira"
gtin_10202214,"10202214","Rosal vivo high and arena"
gtin_10202215,"10202215","Rosal vivo high and dandy"
gtin_10202216,"10202216","Rosal vivo high and lucky"
gtin_10202217,"10202217","Rosal vivo high and peach"
gtin_10202218,"10202218","Rosal vivo imagination"
gtin_10202219,"10202219","Rosal vivo isis"
gtin_10202220,"10202220","Rosal vivo joy o light versilia"
gtin_10202221,"10202221","Rosal vivo juliet ausjameson"
gtin_10202222,"10202222","Rosal vivo la parisienne "
gtin_10202223,"10202223","Rosal vivo la perla"
gtin_10202224,"10202224","Rosal vivo lovita sunblaze"
gtin_10202225,"10202225","Rosal vivo malilena o marilena"
gtin_10202226,"10202226","Rosal vivo monyna"
gtin_10202227,"10202227","Rosal vivo nectarine"
gtin_10202228,"10202228","Rosal vivo oriental curiosa"
gtin_10202229,"10202229","Rosal vivo osiana"
gtin_10202230,"10202230","Rosal vivo peach avalanche"
gtin_10202231,"10202231","Rosal vivo peach deja vu"
gtin_10202232,"10202232","Rosal vivo picanto"
gtin_10202233,"10202233","Rosal vivo prima donna"
gtin_10202234,"10202234","Rosal vivo sheril"
gtin_10202235,"10202235","Rosal vivo sirocco"
gtin_10202236,"10202236","Rosal vivo tamara"
gtin_10202237,"10202237","Rosal vivo taxo"
gtin_10202238,"10202238","Rosal vivo trust"
gtin_10202239,"10202239","Rosal vivo valencia"
gtin_10202240,"10202240","Rosal vivo vinci"
gtin_10202241,"10202241","Rosal vivo wanda"
gtin_10202300,"10202300","Rosales vivos rosados"
gtin_10202301,"10202301","Rosal vivo aerobic"
gtin_10202302,"10202302","Rosal vivo after party"
gtin_10202303,"10202303","Rosal vivo amsterdam"
gtin_10202304,"10202304","Rosal vivo aqua rose"
gtin_10202305,"10202305","Rosal vivo attache"
gtin_10202306,"10202306","Rosal vivo attitude"
gtin_10202307,"10202307","Rosal vivo ballet"
gtin_10202308,"10202308","Rosal vivo belami"
gtin_10202309,"10202309","Rosal vivo bella voo o belle vue"
gtin_10202310,"10202310","Rosal vivo bling bling"
gtin_10202311,"10202311","Rosal vivo blushing akito"
gtin_10202312,"10202312","Rosal vivo brooke"
gtin_10202313,"10202313","Rosal vivo bugatti"
gtin_10202314,"10202314","Rosal vivo cadillac"
gtin_10202315,"10202315","Rosal vivo carnaval"
gtin_10202316,"10202316","Rosal vivo cereza"
gtin_10202317,"10202317","Rosal vivo charming unique"
gtin_10202318,"10202318","Rosal vivo cherry o"
gtin_10202319,"10202319","Rosal vivo ciciolina"
gtin_10202320,"10202320","Rosal vivo classic cezanne"
gtin_10202321,"10202321","Rosal vivo clasic duett"
gtin_10202322,"10202322","Rosal vivo cosmiq"
gtin_10202323,"10202323","Rosal vivo dark engagement"
gtin_10202324,"10202324","Rosal vivo daytona"
gtin_10202325,"10202325","Rosal vivo dekora"
gtin_10202326,"10202326","Rosal vivo dolores"
gtin_10202327,"10202327","Rosal vivo eliza"
gtin_10202328,"10202328","Rosal vivo flash baccara"
gtin_10202329,"10202329","Rosal vivo full house"
gtin_10202330,"10202330","Rosal vivo funky"
gtin_10202331,"10202331","Rosal vivo giliane"
gtin_10202332,"10202332","Rosal vivo gran europe"
gtin_10202333,"10202333","Rosal vivo habari"
gtin_10202334,"10202334","Rosal vivo hanseat"
gtin_10202335,"10202335","Rosal vivo high and amazing"
gtin_10202336,"10202336","Rosal vivo high and bonita"
gtin_10202337,"10202337","Rosal vivo high and booming"
gtin_10202338,"10202338","Rosal vivo high and fantasy"
gtin_10202339,"10202339","Rosal vivo high and rich"
gtin_10202340,"10202340","Rosal vivo hot lady"
gtin_10202341,"10202341","Rosal vivo hot princess"
gtin_10202342,"10202342","Rosal vivo inspiration"
gtin_10202343,"10202343","Rosal vivo jeimy"
gtin_10202344,"10202344","Rosal vivo kachita"
gtin_10202345,"10202345","Rosal vivo karen"
gtin_10202346,"10202346","Rosal vivo kenji"
gtin_10202347,"10202347","Rosal vivo kiko"
gtin_10202348,"10202348","Rosal vivo laser"
gtin_10202349,"10202349","Rosal vivo latin duett"
gtin_10202350,"10202350","Rosal vivo latin fever"
gtin_10202351,"10202351","Rosal vivo lifestyle"
gtin_10202352,"10202352","Rosal vivo light orlando"
gtin_10202353,"10202353","Rosal vivo lovely dreams"
gtin_10202354,"10202354","Rosal vivo loyalty"
gtin_10202355,"10202355","Rosal vivo malibu"
gtin_10202356,"10202356","Rosal vivo mata-hari"
gtin_10202357,"10202357","Rosal vivo memphis"
gtin_10202358,"10202358","Rosal vivo mi amor"
gtin_10202359,"10202359","Rosal vivo miami"
gtin_10202360,"10202360","Rosal vivo michelle"
gtin_10202361,"10202361","Rosal vivo mikaela"
gtin_10202362,"10202362","Rosal vivo orchestra"
gtin_10202363,"10202363","Rosal vivo orlando"
gtin_10202364,"10202364","Rosal vivo osadia"
gtin_10202365,"10202365","Rosal vivo paeonia freelander"
gtin_10202366,"10202366","Rosal vivo paula"
gtin_10202367,"10202367","Rosal vivo pavarotti"
gtin_10202368,"10202368","Rosal vivo pink intuition"
gtin_10202369,"10202369","Rosal vivo poison"
gtin_10202370,"10202370","Rosal vivo princess"
gtin_10202371,"10202371","Rosal vivo queen mary"
gtin_10202372,"10202372","Rosal vivo raphaela"
gtin_10202373,"10202373","Rosal vivo raspberry ice"
gtin_10202374,"10202374","Rosal vivo ravel"
gtin_10202375,"10202375","Rosal vivo riviera"
gtin_10202376,"10202376","Rosal vivo sade"
gtin_10202377,"10202377","Rosal vivo sashimi"
gtin_10202378,"10202378","Rosal vivo shanya"
gtin_10202379,"10202379","Rosal vivo shocking versilia"
gtin_10202380,"10202380","Rosal vivo solitaire"
gtin_10202381,"10202381","Rosal vivo something different"
gtin_10202382,"10202382","Rosal vivo splendid renate"
gtin_10202383,"10202383","Rosal vivo star"
gtin_10202384,"10202384","Rosal vivo sweet candia"
gtin_10202385,"10202385","Rosal vivo sweet moments"
gtin_10202386,"10202386","Rosal vivo sweet unique"
gtin_10202387,"10202387","Rosal vivo taboo"
gtin_10202388,"10202388","Rosal vivo timona"
gtin_10202389,"10202389","Rosal vivo topaz"
gtin_10202390,"10202390","Rosal vivo vogue"
gtin_10202391,"10202391","Rosal vivo voila"
gtin_10202392,"10202392","Rosal vivo wild one"
gtin_10202393,"10202393","Rosal vivo yves piaget"
gtin_10202400,"10202400","Rosales vivos rojos o burgundy"
gtin_10202401,"10202401","Rosal vivo african dawn"
gtin_10202402,"10202402","Rosal vivo amada"
gtin_10202403,"10202403","Rosal vivo black baccara"
gtin_10202404,"10202404","Rosal vivo black beauty"
gtin_10202405,"10202405","Rosal vivo black finess o black magic"
gtin_10202406,"10202406","Rosal vivo black magic"
gtin_10202407,"10202407","Rosal vivo bohemian o pasarela"
gtin_10202408,"10202408","Rosal vivo breathless"
gtin_10202409,"10202409","Rosal vivo caballero"
gtin_10202410,"10202410","Rosal vivo carrera"
gtin_10202411,"10202411","Rosal vivo charlene"
gtin_10202412,"10202412","Rosal vivo charlotte"
gtin_10202413,"10202413","Rosal vivo cherry lady"
gtin_10202414,"10202414","Rosal vivo cherry love"
gtin_10202415,"10202415","Rosal vivo classy rose"
gtin_10202416,"10202416","Rosal vivo colorado velvet"
gtin_10202417,"10202417","Rosal vivo corazon"
gtin_10202418,"10202418","Rosal vivo corrida"
gtin_10202419,"10202419","Rosal vivo dynamite"
gtin_10202420,"10202420","Rosal vivo eurored"
gtin_10202421,"10202421","Rosal vivo fashion"
gtin_10202422,"10202422","Rosal vivo fire and ice"
gtin_10202423,"10202423","Rosal vivo first red"
gtin_10202424,"10202424","Rosal vivo forever young"
gtin_10202425,"10202425","Rosal vivo freedom"
gtin_10202426,"10202426","Rosal vivo freestyle"
gtin_10202427,"10202427","Rosal vivo friendship"
gtin_10202428,"10202428","Rosal vivo gospel"
gtin_10202429,"10202429","Rosal vivo graffity"
gtin_10202430,"10202430","Rosal vivo grand gala"
gtin_10202431,"10202431","Rosal vivo grand prix"
gtin_10202432,"10202432","Rosal vivo grand classe"
gtin_10202433,"10202433","Rosal vivo hearts"
gtin_10202434,"10202434","Rosal vivo heat"
gtin_10202435,"10202435","Rosal vivo hocus pocus"
gtin_10202436,"10202436","Rosal vivo lady in red"
gtin_10202437,"10202437","Rosal vivo latin lady"
gtin_10202438,"10202438","Rosal vivo legend"
gtin_10202439,"10202439","Rosal vivo lulu"
gtin_10202440,"10202440","Rosal vivo luna rossa"
gtin_10202441,"10202441","Rosal vivo luxor"
gtin_10202442,"10202442","Rosal vivo madame delbard o carola"
gtin_10202443,"10202443","Rosal vivo miss paris"
gtin_10202444,"10202444","Rosal vivo nicole"
gtin_10202445,"10202445","Rosal vivo night fever"
gtin_10202446,"10202446","Rosal vivo obsession"
gtin_10202447,"10202447","Rosal vivo opium"
gtin_10202448,"10202448","Rosal vivo paz"
gtin_10202449,"10202449","Rosal vivo preference"
gtin_10202450,"10202450","Rosal vivo red berlin"
gtin_10202451,"10202451","Rosal vivo red bull"
gtin_10202452,"10202452","Rosal vivo red calypso"
gtin_10202453,"10202453","Rosal vivo red diamond"
gtin_10202454,"10202454","Rosal vivo red fantasy "
gtin_10202455,"10202455","Rosal vivo red france"
gtin_10202456,"10202456","Rosal vivo red intuition "
gtin_10202457,"10202457","Rosal vivo red jewel"
gtin_10202458,"10202458","Rosal vivo red magic"
gtin_10202459,"10202459","Rosal vivo red one"
gtin_10202460,"10202460","Rosal vivo red paris"
gtin_10202461,"10202461","Rosal vivo red princess"
gtin_10202462,"10202462","Rosal vivo red sensation o colorad"
gtin_10202463,"10202463","Rosal vivo red unique"
gtin_10202464,"10202464","Rosal vivo rockefeller"
gtin_10202465,"10202465","Rosal vivo romeo"
gtin_10202466,"10202466","Rosal vivo rouge baiser"
gtin_10202467,"10202467","Rosal vivo roulette"
gtin_10202468,"10202468","Rosal vivo royal massai"
gtin_10202469,"10202469","Rosal vivo royal red"
gtin_10202470,"10202470","Rosal vivo samurai"
gtin_10202471,"10202471","Rosal vivo sexy red"
gtin_10202472,"10202472","Rosal vivo starfire"
gtin_10202473,"10202473","Rosal vivo tango"
gtin_10202474,"10202474","Rosal vivo tiger tail"
gtin_10202475,"10202475","Rosal vivo tinto"
gtin_10202476,"10202476","Rosal vivo top secret"
gtin_10202477,"10202477","Rosal vivo vital"
gtin_10202478,"10202478","Rosal vivo wisdom"
gtin_10202479,"10202479","Rosal vivo xantia"
gtin_10202480,"10202480","Rosal vivo xcite"
gtin_10202500,"10202500","Rosales vivos sweetheart"
gtin_10202501,"10202501","Rosal vivo burgundy sweetheart"
gtin_10202502,"10202502","Rosal vivo cream sweetheart"
gtin_10202503,"10202503","Rosal vivo hot pink sweetheart"
gtin_10202504,"10202504","Rosal vivo lavender sweetheart"
gtin_10202505,"10202505","Rosal vivo light pink sweetheart"
gtin_10202506,"10202506","Rosal vivo orange sweetheart"
gtin_10202507,"10202507","Rosal vivo peach sweetheart"
gtin_10202508,"10202508","Rosal vivo red sweetheart"
gtin_10202509,"10202509","Rosal vivo white sweetheart"
gtin_10202510,"10202510","Rosal vivo yelllow sweetheart"
gtin_10202600,"10202600","Rosales vivos blancos"
gtin_10202601,"10202601","Rosal vivo absolut"
gtin_10202602,"10202602","Rosal vivo aida"
gtin_10202603,"10202603","Rosal vivo akito"
gtin_10202604,"10202604","Rosal vivo amelia"
gtin_10202605,"10202605","Rosal vivo anastasia"
gtin_10202606,"10202606","Rosal vivo andean crystal"
gtin_10202607,"10202607","Rosal vivo angel"
gtin_10202608,"10202608","Rosal vivo annemarie"
gtin_10202609,"10202609","Rosal vivo avalanche"
gtin_10202610,"10202610","Rosal vivo bianca"
gtin_10202611,"10202611","Rosal vivo blizzard"
gtin_10202612,"10202612","Rosal vivo bridal akito"
gtin_10202613,"10202613","Rosal vivo domenica"
gtin_10202614,"10202614","Rosal vivo escimo"
gtin_10202615,"10202615","Rosal vivo farfalla"
gtin_10202616,"10202616","Rosal vivo high and peace"
gtin_10202617,"10202617","Rosal vivo high and pure"
gtin_10202618,"10202618","Rosal vivo inocencia o innocenti"
gtin_10202619,"10202619","Rosal vivo ivory"
gtin_10202620,"10202620","Rosal vivo mondial"
gtin_10202621,"10202621","Rosal vivo mount everest"
gtin_10202622,"10202622","Rosal vivo nova zembla"
gtin_10202623,"10202623","Rosal vivo patience o auspator"
gtin_10202624,"10202624","Rosal vivo polar star"
gtin_10202625,"10202625","Rosal vivo polo"
gtin_10202626,"10202626","Rosal vivo proud"
gtin_10202627,"10202627","Rosal vivo snowy jewel"
gtin_10202628,"10202628","Rosal vivo tibet"
gtin_10202629,"10202629","Rosal vivo tineke"
gtin_10202630,"10202630","Rosal vivo vitality"
gtin_10202631,"10202631","Rosal vivo white cadillac"
gtin_10202632,"10202632","Rosal vivo white dove"
gtin_10202700,"10202700","Rosales vivos amarillos"
gtin_10202701,"10202701","Rosal vivo aalsmeer gold"
gtin_10202702,"10202702","Rosal vivo alina"
gtin_10202703,"10202703","Rosal vivo ambiance"
gtin_10202704,"10202704","Rosal vivo aquarel"
gtin_10202705,"10202705","Rosal vivo autumn"
gtin_10202706,"10202706","Rosal vivo brasil"
gtin_10202707,"10202707","Rosal vivo candle light"
gtin_10202708,"10202708","Rosal vivo cantata o cantate"
gtin_10202709,"10202709","Rosal vivo capriccio"
gtin_10202710,"10202710","Rosal vivo caribbean"
gtin_10202711,"10202711","Rosal vivo circus"
gtin_10202712,"10202712","Rosal vivo citran"
gtin_10202713,"10202713","Rosal vivo concorde"
gtin_10202714,"10202714","Rosal vivo conga"
gtin_10202715,"10202715","Rosal vivo deja vu"
gtin_10202716,"10202716","Rosal vivo desire"
gtin_10202717,"10202717","Rosal vivo donia sol"
gtin_10202718,"10202718","Rosal vivo dueto"
gtin_10202719,"10202719","Rosal vivo erin"
gtin_10202720,"10202720","Rosal vivo exotic curiosa"
gtin_10202721,"10202721","Rosal vivo feria"
gtin_10202722,"10202722","Rosal vivo fire bird"
gtin_10202723,"10202723","Rosal vivo florida"
gtin_10202724,"10202724","Rosal vivo friendly"
gtin_10202725,"10202725","Rosal vivo gallinda"
gtin_10202726,"10202726","Rosal vivo geisha"
gtin_10202727,"10202727","Rosal vivo gelbe"
gtin_10202728,"10202728","Rosal vivo gelosia o yellow flame"
gtin_10202729,"10202729","Rosal vivo gold rush"
gtin_10202730,"10202730","Rosal vivo gold star"
gtin_10202731,"10202731","Rosal vivo gold strike"
gtin_10202732,"10202732","Rosal vivo golda"
gtin_10202733,"10202733","Rosal vivo golden fashion"
gtin_10202734,"10202734","Rosal vivo golden gate"
gtin_10202735,"10202735","Rosal vivo gran dorado"
gtin_10202736,"10202736","Rosal vivo helio"
gtin_10202737,"10202737","Rosal vivo high and exotic"
gtin_10202738,"10202738","Rosal vivo high and yellow flame"
gtin_10202739,"10202739","Rosal vivo high and yellow magic"
gtin_10202740,"10202740","Rosal vivo high society"
gtin_10202741,"10202741","Rosal vivo hummer"
gtin_10202742,"10202742","Rosal vivo idole o elle"
gtin_10202743,"10202743","Rosal vivo inti"
gtin_10202744,"10202744","Rosal vivo jet set"
